"","id","weight","airline","tweet"
"222","126411",-1,"VirginAmerica","Wait @VirginAmerica, why isn't @hgtv part of the channel lineup. I was really hoping to watch #FixerUpper. Bummer."
"223","126524",-1,"Delta","@DeltaAssist About to depart AMS. Hoping to make my DFW flight. Hope they only made me standby for the morning and didnt cancel my seat 2day"
"224","126556",-2,"United","@iliza @united do not mess with this crazy person. ðŸ˜‚ðŸ˜‚"
"225","126568",-1,"SouthWest","The @SouthwestAir employees outside my plane are playing basketball and have a chicken and waffles food truck. Life is not bad."
"226","126622",0,"AlaskaAir","the hand soap on @AlaskaAir's planes always smell so good to me"
"227","126657",-1,"SouthWest","big props to @SouthwestAir for getting my bag on the plane despite my miserable tardiness (25 min before takeoff) for the 2nd time this wk"
"228","126661",1,"American","#Exclusive: @AmericanAir puts HQ search on hold; reconfigures Fort Worth home @FTWChamber http://t.co/rzkyp7lIln via @DallasBizNews"
"229","126669",-1,"United","@united can you have someone check lost and found for an iPad left on flight 1754 seat 34c. Filled out form not sure when to expect answer."
"230","126677",1,"VirginAmerica","@VirginAmerica first class meals are so much better than @Amtrak first class dining. Amtrak should be ashamed.. never used to be like that."
"231","126679",-1,"United","How many passengers miss their connections at busy airports? In Chicago, @united says the number is 2-3%. More: http://t.co/7yU6p4FuPg"
"232","126717",1,"American",".@DBJCandace exclusive: @AmericanAir puts its HQ search on hold, reconfigures Fort Worth home. http://t.co/X7dyrmzeUg http://t.co/EauaDue33G"
"233","126741",-1,"SouthWest","@kentien93 you should tag @SouthwestAir in your tweet. They should be able to address this issue"
"234","126798",3,"AlaskaAir","Thank you Erik Larson @AlaskaAir #seatac, where great customer service is never a #surprise but always a #delight!"
"235","126810",-1,"American","@AmericanAir just booked my last US Airways award to/from Doha on Qatar Airways... 1st time for me to Qatar. Will miss Dividend Miles!"
"236","127205",0,"American","Looks like March 28th San Diego will see the last American MD80 landðŸ˜¢ switching to A321s and 738s @SanDiegoAirport @AmericanAir #maddog"
"237","127218",-1,"American","@AmericanAir What is the current wait to receive a response to a direct message?"
"238","127253",1,"American","#Exclusive: @AmericanAir puts HQ search on hold; reconfigures Fort Worth home http://t.co/fYAY8flNNd via @DallasBizNews, @DBJCandace"
"239","127498",0,"AlaskaAir","Then, ""I've been flying for 25 years with no problem. I'm your lucky charm."" @AlaskaAir emergency preparedness. Couldn't believe it. Smh"
"240","12760",0,"American","@voiceconnected done.  FYI @AmericanAir  is fast on SM, but slow thru normal cust service channels"
"241","127621",1,"AlaskaAir","@AlaskaAir while I wish werent delayed so much, I have to say the crew today on flt 32 was exceptional. Great service."
"242","127740",-1,"JetBlue","@JetBlue @QueenKjellberg hell yes OTP"
"243","127744",-2,"SouthWest","First world problems... Check-in for my @SouthwestAir flight opened 5 minutes after my yoga class started so I was 55 mins late checking in."
"244","127760",-1,"United","@ErikGriffin @united but you're Erik fucking Griffin. Give this man more leg room."
"245","127783",-1,"American","@Julius_Thomas @AmericanAir I had a bad experience a number of years ago when I flew back from Germany. Haven't used them since."
"246","127784",-1,"AlaskaAir","Best smell on the Vegas to Portland @AlaskaAir flight tonight. RIP Steven Smith. @Tazo #pdxtea http://t.co/i6EX77UWAr"
"247","127786",-2,"American","@AmericanAir @Julius_Thomas Too bad you treat anyone poorly but hope u know American Air, who you're jacking around!"
"248","127811",-1,"JetBlue","@JetBlue Lost my ID in flight. Please help !"
"249","128031",1,"JetBlue","@JetBlue I had the best flight with you guys from SFO -&gt; JFK. Awesome job! Mad props to the flight attendants, especially Mantana!!"
"250","128067",0,"JetBlue","Tweeting and watching college hockey at 35,000 feet. It's a hell of a time to be alive. @JetBlue is the best. NY here we come."
"251","128406",0,"United","@united just upgraded me to first while #MarchMadness games are on. Can't wait to stay in the game while I'm in the sky. #WhyIFlyUnited"
"252","128606",1,"VirginAmerica","I love @VirginAmerica. Favorite airline hands down. I never get tired of their safety video. Big ups @richardbranson! Thanks man !!"
"253","128666",1,"SouthWest","@kristen @united would have never happened at @SouthwestAir their employees were trained better _"
"254","128667",1,"United","@kristen @united would have never happened at @SouthwestAir their employees were trained better _"
"255","128725",-1,"SouthWest","@cyrusk @SouthwestAir won't judge your prior irresponsible airline choices, but will accept u with open arms. #AList"
"256","128821",-1,"American","@AmericanAir is there a loophole that would let a broke yet passionate teenager travel the worldÃ‚Â¿?"
"257","128825",-1,"United","A 3hr delay at IAH isn't so bad with a shower, Philosophy shampoo and warm towels in @united Club south."
"258","1289",-1,"JetBlue","@JetBlue @Boston_Calling #JetBlueWillCall I want to go look at colleges there so badly!"
"259","128983",3,"VirginAmerica","@bklyncontessa @VirginAmerica Hey Nicole! They did! We got on standby,the words ""Joy Party of 2"" never sounded so good. Hope all is well :)"
"260","128994",1,"JetBlue","@McCourtyTwins @JetBlue Not cool. Get D-Mac to where he is going !"
"261","129028",1,"American","@AmericanAir Hi. Who is the best person to talk to about connecting and switching over my old US Airways account and miles to AAdvantage?"
"262","129095",-1,"American","@Sethrogen @AmericanAir  See even celebrities have bad experiences with airlines. #Flyingisanecessaryevil"
"263","129243",0,"JetBlue","Tremendous thanks to a @JetBlue staffer @FlyTPA who located my nearly lost laptop before I flew to @BostonLogan today! Incredible service!"
"264","129545",-1,"United","@brokeblokeblogs sometimes; for example, @United often solvd my issues via Twitter DM; but others call my phone, then solved #blogchat"
"265","129583",0,"JetBlue","Excited! Looking forward to taking #triplets on 1st cruise #oasisoftheseas &amp; 1st airplane ride @JetBlue. Now, who can I get to pack??? Ugh!"
"266","129603",1,"American","@Sethrogen @AmericanAir  American has issues, Virgin all the way. Better service, better attitude, they get it."
"267","129753",-1,"JetBlue","@CHS_Airport any issues with @JetBlue flights this morning?"
"268","129836",0,"JetBlue","No visible issues for @JetBlue at Dulles. Smooth sailing to gate for flight back to Boston"
"269","129842",-1,"JetBlue","@JetBlue people killing it @DCA despite all systems being down - some people had handwritten tickets..."
"270","12992",-1,"JetBlue","@JetBlue how do I cancel a traveler online? What is the fee? Flight is 12/4"
"271","129952",1,"SouthWest","@SouthwestAir destination #Miami  Only when you leave the nest Can the team perform at its best... #LimerickoftheWeek http://t.co/ZybaItdpmE"
"272","129997",0,"JetBlue","Despite the giant IT issue @JetBlue had today, they were efficient &amp; apologized many times for the delay. Still my favorite airline! _"
"273","130041",2,"JetBlue","@JetBlue Great work by your team at BOS this am under stressful conditions. Kept everyone informed. Still ended up with a great flight."
"274","130128",-2,"Delta","One #Delta Flight That Highlights Why Air Travel Sucks So Bad  http://t.co/WNtkYXconz  ""If you're not comfortab.. HURK"" @Delta @DeltaAssist"
"275","130155",0,"AlaskaAir","@NVEileen, The delay is a bummer, but the people with @AlaskaAir have been really nice!"
"276","130159",-1,"SouthWest","Shoutout to @SouthwestAir Ã°Å¸â€™Å“ first time leaving SD airport where my flight hadn't been delayed."
"277","130212",-2,"SouthWest","Big SO to @SouthwestAir for being understanding and caring and, you know, HUMANISTIC about awful events that interfere with plans. Cheers!"
"278","130338",-1,"United","@united yo dont kill me on Wednesday"
"279","130490",1,"SouthWest","Although a frustrating travel day yesterday. Grateful for the pilots for @SouthwestAir for getting us on the ground safely."
"280","130786",-1,"United","Can't wait for tomorrow. Seen too many copies of @united's March magazine. #threedaysinnicaragua"
"281","131092",-1,"American","@AmericanAir My friend @bigjondaniel says you can help answer a question about no-fee flight change after a cancelled flight."
"282","131165",0,"United","Did you know @united will take top $ to reserve a flight, cancel it, then demand more $ when they reschedule you? Now you do."
"283","131315",-1,"SouthWest","@SouthwestAir i need to cancel a flight. do i need to book a new flight or can i just get the money moved to a credit?"
"284","131575",1,"American","@JohnCFitness @AmericanAir @Boeing But would they switch to 787 for that route? Big enough plane?"
"285","131792",-1,"SouthWest","And in case you missed it- April Fool's from @SouthwestAir https://t.co/pRxhcTtCEh"
"286","132093",0,"SouthWest","When would the Nov schedule be available for @SouthwestAir ? Can't wait to set up the Thanksgiving 2015 trips settled!"
"287","132132",-1,"SouthWest","@janebartman @Delta @SouthwestAir Ugh, indeed. But hey! That @VirginAmerica video..."
"288","132218",0,"JetBlue","Free Wifi, terra blue chips, extra leg room, &amp; TV.  It makes the late nights &amp; early flights wicked easy kid! #djlife @JetBlue #studentcity"
"289","132221",-1,"American","A new Dreamliner route: @AmericanAir will take the Dreamliner to Shanghai in late June  http://t.co/0PRqPZULhr"
"290","132411",0,"SouthWest","My flight from Atlanta may have gotten delayed but @SouthwestAir quickly gained my forgiveness with coffee and cookies. #TheWaytomyHeart"
"291","133037",-1,"SouthWest","The dancing @SouthwestAir girl commercial is almost as annoying as the Rob Lowe commercials...Almost."
"292","133053",0,"SouthWest","@SouthwestAir *Sadface* looks like you guys no longer go from MHT or BDL to PHL. May have to break my ""I only fly Southwest"" rule :("
"293","133156",0,"Delta","@DeltaAssist What's the best way to get compensation for a musical instrument that was broken during one of your flights?"
"294","133225",-1,"Delta","@DeltaAssist i lost my tickets information  and im suppose to fly back to Jamaica with my child tuesday morning,how do i get back my info?"
"295","133299",-1,"JetBlue","In my seat on my @JetBlue flight. Even more room, even more speed? Heck yes please! #TrueBlue #Fanboy #JFK to #BUF #WheelsUp âœˆï¸ðŸ˜ŽðŸ‘"
"296","133597",-1,"American","Here's hoping @AmericanAir doesn't cancel my flight for the third time tomorrow."
"297","13372",-2,"United",".@jenniferbeals Many airlines text U updates abt UR flight.It can go wrong! Ã¢Å“Ë†Flight delay notifications fr/@United =&gt; http://t.co/Pv3QWrgLO1"
"298","133980",0,"United","@united  World Peace ... Utopia/illusion? Our body with 85 billion cells! Working together without fear. Substantially existent ..!"
"299","134066",1,"SouthWest","Always the best experiencing flying @SouthwestAir. Seriously people, if you're not flying them you're missing out."
"300","134121",-1,"JetBlue","Thanks to @JetBlue I don't have miss the #NCAAChampionship #OnWisconsin #BeatDuke http://t.co/j5z9iFzwkF"
"301","134212",-1,"American","@AmericanAir I'm going to miss the cactus callsign"
"302","134274",-1,"American","@Johnllauer @SouthwestAir @AmericanAir can never go wrong with a little #luv from @SouthwestAir"
"303","134407",-2,"SouthWest","Oh that incredibly #annoying #moment upon forgetting to #checkin on @SouthwestAir ! I #detest #BGroup!  I want to be an #AGroup! LOL. #mad"
"304","134556",0,"JetBlue","Traveling for work isn't so bad when you get to fly on @JetBlue #snacks #TV"
"305","134557",1,"American","@AmericanAir Why does your iPhone app no longer support iOS 7? 25% still have it!"
"306","134592",0,"JetBlue","@JetBlue ahhh my beautiful island how i miss it so much."
"307","134844",-2,"VirginAmerica","Damn quick business trips! Now the song stuck in my head is from the @VirginAmerica safety video #InTheUnlikelyEventWeNeedToGetYouOutside"
"308","134890",-3,"SouthWest","Disruption of the broken airline industry is long overdue. I'm excepting you, @Southwestair, we just need more of you."
"309","134923",-1,"American","@luluyilun have you heard the news? @AmericanAir announced on Twitter that they are no longer shipping shark fins. http://t.co/RLWm453QPY"
"310","134937",-1,"American","Shout out to @AmericanAir for no longer shipping shark fins! ðŸŽ‰ðŸŽ‰ #savethesharks"
"311","134940",-3,"AlaskaAir","Alaska Airlines Abuses Cancer Patient and Family -   https://t.co/ALRfmghK5s Fuck You Alaska Airlines #tcot #Boycott .@AlaskaAir"
"312","135002",-2,"United","@united... 2nd upgrade today - UA1135 -but the delay kinda ruined the moment."
"313","135205",-1,"SouthWest","@SouthwestAir Any idea when sales will extend past 6/3? I am flying 6/11, have checked frequently since February 1. 2 months of torture! ;)"
